"","TGrepID","Question","mean_rating","sd","EntireSentence","PreceedingContext","FollowingContext"
"41","109198:28","what you feel *t*-1",0.3684,0.381583105845459,"why don't you go ahead and say what you feel *t*-1 *t*-2,","###speakerb68.###and they're back to work,###and, you know, i agree with you,###i was raised *-1 in a generation we didn't need all those things###speakera69.###yeah.###speakerb70.###and we lived without them,###we did fine,###speakera1.","###and then i'll respond.###speakerb2.###all right.###well, i'm, uh, i'm very guilty of, of * not doing my part with recycling, i'm afraid 0 *t*-1.###we, um, recently moved here from north carolina,###and they had curbside recycling,###and it *exp*-1 was very easy * to, you know, to put everything out there,###but we don't have it in, at least in our neighborhood right now###speakera3.###yeah."
"42","110811:17","who *t*-1's looking over her shoulder",0.442962962962963,0.461559353753163,"she's always worried who *t*-1's looking over her shoulder","###speakera17.###i think so too.###speakerb18.###but, um.###speakera19.###they're so worried about lawsuits and the scores 0 the children get *t*-1 on tests *ich*-2 now and teacher competency, you know,###speakerb20.###right.###speakera21.###and it's not like the teacher can just get in there and do her best,","###and,###speakerb22.###what child *t*-1's going *-2 to say something 0 some parent's going *-3 to overreact to *t*-4###speakera23.###that's right.###speakerb24.###speakera25.###i know.###speakerb26.### that's, that's true."
"43","110969:19","what he's going *-2 to bring *t*-3 home",0.408275862068965,0.420850066324247,"but, who *t*-1 knows what he's going *-2 to bring *t*-3 home.","###so, that's interesting,###but, he, his grades, i haven't seen them yet,###but supposedly they're good,###so,###speakera81.###yes,###you always hear how good.###now my son's at, junior high and says that his grades are going *-1 to be wonderful###speakerb82.###speakera83.","###speakerb84.###speakera85.###speakerb86.###that's right.###speakerb1.###okay,###mumblex i missed a part of it.###we're *-1 to talk about what, lawns and gardens?###speakera2.###lawn and garden work and what you enjoy *t*-1 and what kind of work you do *t*-2."
"44","111013:18","what *t*-1 happened last week",0.338333333333333,0.371419303282119,"so i don't know what *t*-1 happened last week","###but you know you need *-1 to *?* pretty soon.###speakerb11.###well, that's the way 0 this was *t*-1.### the, the petunias were really great.###our mums are, are beautiful,###speakera12.###oh.###speakerb13.###uh, i don't know if we, i don't think 0 we've had a frost up here.### i've been, i was down in mumblex for a week,","###speakera14.###uh-huh.###speakerb15.###uh, but, uh, it seems like it's, i don't know if it's late.###i'm sort of waiting for indian summer###so i can get a lot of stuff down *-1 out here.###speakera16.###uh-huh.###speakerb17.###uh, i, i enjoy it."
"45","1112:41","how people have sex *t*-1, and things like that",0.311428571428571,0.402940251849882,"well, i mean, i, i wonder how people have sex *t*-1, and things like that,","### and which *t*-1 isn't of, always the case in all cultures,###and it wasn't until i was thinking about it just now that i realized 0 that's actually something that *t*-1's culturally relative.###speakerb90.### tha-, that is true.###i haven't thought about that### and, and that it *exp*-2's fascinating * to, to think a lot of someone who *t*-1 doesn't know how *-3 to say private *t*-4.###speakera91.###uh-huh,###uh-huh.###and that's really, um,","###speakerb92.###speakera93.###i mean, they a-,,###you go to india###and it's obvious, you know, the results of sex are quite obvious,, as the population goes up an extra hundred million every few years.###um, but i, i just don't quite, um,###there's hope,###i actually###for al-, of the time 0 i've spent *t*-1 there, i still don't quite understand how certain things that i assume 0 *t*-2 and require privacy and require not just that you be alone but actually that you have a sense of privacy *t*-3.###speakerb94."
"46","111378:4","where do you enjoy *-1 dining out *t*-2?",0.455,0.379806968516026,"where do you enjoy *-1 dining out *t*-2?","### and, and i had no idea.###and so we headed back to carney that night,###and the dog rode in the car###and we stopped along the way and had a bite 0 * to eat *t*-1###and they left the dog in the car,###and i guess 0 while we were inside *-1 eating, thumper just tore the heck out of the inside of the car,###and, uh, finally we made it back to, uh, to carney###and,###speakera1.###okay.","###speakerb2.###oh, i generally go to the quickie places just because they're cheap.###speakera3.###yes,###do you have children?###speakerb4.###uh, we have four,###but most of them are gone now###speakera5.###uh."
"47","111490:9","well, what are some of your, your favorite inexpensive places *t*-1?",0.4165,0.44971657741293,"well, what are some of your, your favorite inexpensive places *t*-1?","###speakerb44.###speakera45.###um.###speakerb46.###or we eat junk food at home###speakera47.###yeah.###speakerb48.###uh, now my husba-,###speakera49.","###speakerb50.###oh, we'll go to them all.###we sort of take turns.###and we, uh###i sort of favor the ones,###if i have a coupon we can go there###and if not we can't *?*, because it's cheaper###speakera51.###uh-huh.###speakerb52."
"48","111826:4","what are your favorite places *t*-1?",0.643888888888889,0.37896358491656,"what are your favorite places *t*-1?","###speakera19.###mexican,###uh-huh.###speakerb20.###speakera21.###uh, we do too.###we do the same.###speakerb22.###yeah.###speakera23.","###speakerb24.###um, well, i like chinese food.###speakera25.###uh-huh.###speakerb26.###um, there's a little place down on, what is that *t*-1? coit road, um, chinese pavilion or something.###that is really good###speakera27.###uh-huh.###speakerb28."
"49","1121:64","how certain things that i assume 0 *t*-2 and require privacy and require not just that you be alone but actually that you have a sense of privacy *t*-3",0.238928571428571,0.404679473398981,"for al-, of the time 0 i've spent *t*-1 there, i still don't quite understand how certain things that i assume 0 *t*-2 and require privacy and require not just that you be alone but actually that you have a sense of privacy *t*-3.","###and that's really, um,###well, i mean, i, i wonder how people have sex *t*-1, and things like that,###speakerb92.###speakera93.###i mean, they a-,,###you go to india###and it's obvious, you know, the results of sex are quite obvious,, as the population goes up an extra hundred million every few years.###um, but i, i just don't quite, um,###there's hope,###i actually","###speakerb94.###yes.###speakera95.###because anyone can be alone for some period of time###but for me a lot of what i do *t*-1 requires a sense that there's this invisible barrier around me which people wil-, will respect *t*-2.###speakerb96.###yes.###speakera97.###and if that's gone, um, i, i really don't know how *-1 to live *t*-2 very well,###and i wonder, i really do wonder how people do that *t*-1."
"50","112109:26","where we like *-2 to go *t*-3",0.410357142857143,0.444467906126775,"they like *-1 to go pretty much where we like *-2 to go *t*-3","###they're easy.###speakerb138.###yeah,###that's right.###speakera139.###yeah.###speakerb140.###that's right.###speakera141.###well, mine enjoy that too.","###and they'll###speakerb142.###uh-huh.###speakera143.###and then our favorite thing on fridays, we generally order pizza in###so not pizza inn, but pizza to our house.###speakerb144.###right.###speakera145.###speakerb146."
"51","112329:21","what he does *t*-1",0.381923076923077,0.428775178673106,"and we still don't know what he does *t*-1.","###but, uh, although i have brought my boys into *-2 to see where i work *t*-1, it's not that easy,###and it's, it's certainly not at all common,###and they, they just don't really have that same idea,###speakera67.###right.###speakerb68.###so th-, they, uh,### it's a, it's a whole different, uh, kind of thing there then, uh,###speakera69.###my husband has taken us to work with him,","###speakerb70.###yeah.###speakera71.###so, we just say 0 he travels a lot.###so, that kind of covers it.###speakerb72.###yeah.###yeah.###well, that makes it hard though for in terms of, you know, family time with, with him.###speakera73."
"52","113068:16","what, what do you think *t*-1 about them?",0.321176470588235,0.373428077963836,"what, what do you think *t*-1 about them?","###even when they were losing pitifully *t*-1, you know, people still support them.###we drive by some houses *ich*-2 everyday that *t*-1 have big signs,###we love the cowbo-,###speakerb1.###so do you have an opinion on credit cards?###speakera2.###um, i do.###speakerb3.###you do?###speakera4.","###speakerb5.###i think 0 they get a lot of people in trouble.###speakera6.###yeah,###definitely.###i have one right now###and, um, i just got it about eight, six months ago###speakerb7.###uh-huh.###speakera8."
"53","1131:38","how people do that *t*-1",0.263928571428571,0.380908653244321,"and i wonder, i really do wonder how people do that *t*-1.","###for al-, of the time 0 i've spent *t*-1 there, i still don't quite understand how certain things that i assume 0 *t*-2 and require privacy and require not just that you be alone but actually that you have a sense of privacy *t*-3.###speakerb94.###yes.###speakera95.###because anyone can be alone for some period of time###but for me a lot of what i do *t*-1 requires a sense that there's this invisible barrier around me which people wil-, will respect *t*-2.###speakerb96.###yes.###speakera97.###and if that's gone, um, i, i really don't know how *-1 to live *t*-2 very well,","###speakerb98.###that's interesting.### are th-, are there any other specific things that, that you feel like, where, where you feel your privacy to be invaded *-1 on a day-to-day basis or either on a growing frequency *t*-2?###speakera99.###all the class-, the other classic examples, the jehovah's witness or, or mormons or someone knocking at the front door, um, which *t*-1 is more intrusive because i have *-2 to really tell someone *-3 to go away.###and there's that sense of, i have now opened my door###they now see what i look like *t*-1, what i live like *t*-2### and nor-, and they're doing something that normally i really only invite, people to *t*-1.###speakerb100.###okay."
