<<<<<<< HEAD
"","TGrepID","Question","mean_rating","sd","EntireSentence","PreceedingContext","FollowingContext","domain_size_question","domain_type_question","domain_granularity_question","domain_size_context","domain_type_context","domain_granularity_context"
"40","129975:18","but, i mean, what would somebody do *t*-1 with them.",0.282631578947368,0.349791082175619,"but, i mean, what would somebody do *t*-1 with them.","###they paid for those things anyway.###speakera123.###oh, and they must be, yeah, really expensive.###speakerb124.###or, our taxes do.###speakera125.###i mean, of course, we were hoping 0 we weren't, we weren't going *-1 to have *-2 to pay for it, you know###speakerb126.###uh-huh.###speakera127.","###speakera1.###so, how do you feel about capital punishment *t*-1?###speakerb2.###well, i, i'm not really certain how i, uh, i'm not certain that, that it does a lot of good. i mean, that it ends up, ends up *-2 effectively, uh, uh, uh, avoiding a lot of the crimes that *t*-1 have capital punishment penalties.###speakera3.###right,###you don't think,###speakerb4.###yet, on the other hand, uh, i don't know,###i mean, there is things that","","","","","",""
"41","73773:35","why children do drop out *t*-1",0.208888888888889,0.271113563110672,"and, uh, and i can see why children do drop out *t*-1.","###speakera11.###yes.###speakerb12.###and the pressures on the children, uh, you know,###you hear this as an excuse,###but it *exp*-1's true 0 they are so much greater.###speakera13.### unreal, unreal by comparison.###speakerb14.###oh, i can not believe, uh, what they're doing *t*-1, uh, academically the demands on them","###speakera15.###yeah,###i think 0 that's right.###speakerb16.### i can see, i can see the, uh, you know,###speakera17.### i, i can remember 0 as a child, you know, nobody ever worried about me wondering out at night and going where i wanted *-1 to go *t*-2.###speakerb18.###uh-huh,###uh-huh.","","","","","",""
"42","177081:16","why they were upset *-2 by the verdict *t*-3",0.235333333333333,0.288882905920952,"uh, i understand why they were upset *-2 by the verdict *t*-3 just because even those of us that *t*-1 aren't black or, uh, don't live there or whatever, we all saw the same thing on the, on the tape","###that's right.###speakera23.###with everybody with that mind set. they, they're they're going *-1 to, that whole area is going *-2 to be turned *-3 into residential ghetto, you know,###speakerb24.###they're only going *-1 to suffer.###speakera25.###and you might even be able *-1 to, to use it for, for a bombing test site, you know.###speakerb26.### t-, they're only going *-1 to suffer.### they, they've defeated themselves with, with their looting and violence.","###and, uh,###speakera27.###well e-, everybody is saying 0 this is going *-1 to be a new era###and we're going *-1 to reexamine this thing.###hey, the b-, the average person is going *-1 to take a look at that and say, suspicions confirmed.###they're a bunch of animals, you know.###how can you really deal with an environment where you're going *-1 to lose everything *t*-2 *t*-3.###forty deaths.###i mean there are forty people that *t*-1 are dead as a result of that.###speakerb28.","","","","","",""
"43","8726:59","what do you want *t*-1",0.379655172413793,0.407829470302589,"like, like, uh, for chr-, uh, for christmas my roommate goes, what do you want *t*-1.","###well then, uh, see, uh, that's, that's one of the points which i don't see *t*-1,###like i, i don't give a lot of gifts during christmas###and i, you know, i don't wa-, i don't like *-1 to give any at all###speakerb84.###yeah.###speakera85.###because the thing is, is that, you know, it's like if i want something i'll, i'll ask somebody, you know,###speakerb86.###yeah.###speakera87.","###and i said, i want a backpack.###speakerb88.###yeah.###speakera89.###you kno-, no,###i told him yo-, if you want *-1 to give me a present for christmas * give me a backpack.###speakerb90.###yeah,###that's something that you can use *t*-1.###speakera91.","","","","","",""
"44","9582:7","what we can come up with *t*-1",0.348928571428571,0.384768706721269,"see what we can come up with *t*-1.","###uh-huh.###speakera27.###so he, he does all kinds of strange things like that.###speakerb28.###oh, great.###boeing ought *-1 to hire him and give him a junkyard, and see if he could build a seven forty-seven out of it.###speakera29.###yeah.###speakerb30.###speakera31.","###do you like the, uh, news shows, twenty twenty, sixty minutes, those kind of things?###speakerb32.###well, uh, i used *-1 to watch sixty minutes as a matter of fact,### and uh, and i used *-1 to like the show very much.###speakera33.###uh-huh.###speakerb34.###but, unfortunately i find 0 * getting rid *-1 of your t v set, you do throw out some, some of the baby, with the bath water.###speakera35.###some of the little things,","","","","","",""
"45","120021:35","how * to do it *t*-2",0.271612903225806,0.371331808263118,"you just get a book that *t*-1 tells you how * to do it *t*-2 or what?","###speakerb24.###oh, my gosh.###speakera25.###but it was fun.###i really enjoyed it.###speakerb26.###well, how'd you learn *-1 to do that to fix them up *t*-2?###speakera27.###oh, you just,###speakerb28.","###speakera29.###no,###you just kind of,###all 0 i did *t*-1 is, uh, i bought the car###and then, uh, you know, you can,###i, uh, was just in a supermarket###and i seen a, a magazine for, you know,###basically it, it was called *-1 mustang magazine### and and so i bought it###speakerb30.","","","","","",""
"46","8143:4","what would you serve *t*-1, uh, if you were having a dinner party?",0.369411764705882,0.413271560058203,"what would you serve *t*-1, uh, if you were having a dinner party?","###and it went over ten minutes.###speakerb160.### did she, did she, did you all not talk about the topic at all?###speakera161.###well, yeah,###we did,###but the topic was boring i thought 0 *t*-1.###speakerb162.###oh.###speakera163.","###speakerb164.###oh, gosh, mumblex all the other,###the one 0 i talked about *t*-1 the other night was good,###it was, um, about movies, you know, what have you seen *t*-1 at the movies lately and stuff like that.###speakera165.###oh yeah,###i could go on and on about that.###speakerb166.###me, too,###because we go all the time,","","","","","",""
"47","135178:4","what do you like *-1 to do *t*-2?",0.392,0.370981628144916,"what do you like *-1 to do *t*-2?","###i like, uh, most sports.###i like *-1 to do that.###i kind of like *-1 to do a little bit of sewing.###speakera11.###uh-huh.###speakerb12.###oh, little bit of embroidery work, once in a while.###speakera13.###uh-huh.###speakerb14.","###speakera15.###um, i try *-1 to do some painting, although i'm not very good at it.###speakerb16.###well, i'm sure 0 you probably are *?*.###speakera17.###well, no,###not really.###speakerb18.###you like it,###that's the main mumblex.","","","","","",""
"48","140758:19","when they get in *t*-1",0.269310344827586,0.38660547474583,"* kind of depends on when they get in *t*-1, you know.","###speakera91.### which, it does look nicer,###and, you know, we would have like *-1 to have had all brick,###but, of course at that point we couldn't afford it,### and, but, it *exp*-3's funny that you'd say that, because there were homes *ich*-1 in here that *t*-2 didn't have any brick at all.###speakerb92.###right.###speakera93.###so it's kind of like, they were.###speakerb94.","###speakera95.###yeah,###yeah,### and, i, and so it was kind of like it's they,###ours is the last street that they built on *t*-1.###so the houses actually on our street are a little bit, they're kind of gone a little bit nicer.###speakerb96.###oh, they have *?*,###it's gotten,###yeah.","","","","","",""
"49","53473:26","what *-1 to say *t*-2",0.34375,0.421475797438106,"well, um, i don't know what *-1 to say *t*-2.","###true.###* trying *-1 to think what else *t*-2 is,. is current.###speakerb34.###speakera35.###speakerb36.###right.###speakera37.###speakerb38.###uh, uh,###speakera39.","###speakerb40.###speakera41.###uh, that's a bad one,###they, uh,###* looks like we're going *-1 to have an income tax in texas,###speakerb42.###yeah,###i hate *-1 to see that,###but it's, uh, i-, that, you know, if what it's going *-1 to take *t*-2,###well, you know, we can deduct that from our income tax, our federal income tax.","","","","","",""
"50","93851:22","what else i like *-2 to serve *t*-3",0.366896551724138,0.422594904372935,"* trying *-1 to think what else i like *-2 to serve *t*-3.","###but a time consuming place.###speakerb36.###speakera37.###yeah,###right,###right,###so.###speakerb38.###* let's see,###what else do we like *-2 to have *t*-1 for,","###my mother likes *-1 to serve taco grandes.###have you ever had, that?###speakera39.###i don't know,###speakerb40.###speakera41.###what that is *t*-1.###no###i don't know what that is *t*-1.###speakerb42.","","","","","",""
"51","5953:28","why didn't you buy, why didn't you try something more mainline *t*-1.",0.199444444444444,0.332945362453188,"why didn't you buy, why didn't you try something more mainline *t*-1.","###speakera153.###yeah.###speakerb154.###and a lot of times you figure, you know, with the support that they provide *t*-1, you know,###people generally go with that because they figure that the, you know, you probably won't get fired *-1 for *-2 getting i b m material.###whereas if you try something different, they'll they'll say yeah,###speakera155.###and it fails###and you're dead.###speakerb156.","###speakera157.###yeah.###well i b m doesn't fire anybody. because uh, what they do *t*-1 is they, they put you in a different job. which y-, you actually are like sitting around not doing anything *t*-2.###speakerb158.###no.###speakera159.###speakerb160.###uh-huh.###speakera161.###so you quit.","","","","","",""
"52","31157:19","how * to teach the subject matter *t*-1",0.328,0.312061001994029,"and even if i knew how * to teach the subject matter *t*-1, i don't know if i'd know how * to handle that kind of a, a group of kids *t*-2.","###i don't know anything about it.###speakerb31.###that's pretty interesting because just, just because you know a subject matter doesn't mean 0 you can teach it.###speakera32.###speakerb33.###speakera34.###right.###speakerb35.###speakera36.###right.","###speakerb37.###oh, yeah.###in fact, i think 0 that's, that's one of the big problems today is the, the way 0 the kids behave or act *t*-2 and, and the way 0 they are sometimes disinterested in what *t*-1's going on in the class and disruptive *t*-3.###speakera38.###i tell you what i'm finding *t*-1 frightening###and this comes from, you know, the, the aging hippie near forty mother.###so i went through this period of supposedly, you know, cosmic social enlightenment.###speakerb39.###speakera40.### i'm on, i'm in the plano school system and living in richardson,","","","","","",""
